0.001,0.0136
0.011090909090909092,0.0153
0.021181818181818184,0.0108
0.03127272727272727,0.0096
0.041363636363636366,0.0105
0.05145454545454546,0.0103
0.06154545454545455,0.0094
0.07163636363636364,0.0092
0.08172727272727273,0.0087
0.09181818181818183,0.0092
0.10190909090909092,0.0078
0.112,0.0061
0.1220909090909091,0.0081
0.13218181818181818,0.0075
0.14227272727272727,0.0066
0.15236363636363637,0.0069
0.16245454545454546,0.0055
0.17254545454545456,0.0043
0.18263636363636365,0.0054
0.19272727272727275,0.0031
0.20281818181818184,0.0045
0.2129090909090909,0.0063
0.223,0.0045
0.2330909090909091,0.0038
0.2431818181818182,0.0045
0.25327272727272726,0.004
0.26336363636363636,0.0033
0.27345454545454545,0.0036
0.28354545454545454,0.0029
0.29363636363636364,0.0029
0.30372727272727273,0.0037
0.31381818181818183,0.003
0.3239090909090909,0.002
0.334,0.0024
0.3440909090909091,0.002
0.3541818181818182,0.0017
0.3642727272727273,0.0015
0.3743636363636364,0.0015
0.3844545454545455,0.0015
0.3945454545454546,0.0008
0.4046363636363637,0.0004
0.4147272727272727,0.0045
0.4248181818181818,0.0044
0.4349090909090909,0.0036
0.445,0.0034
0.4550909090909091,0.0043
0.4651818181818182,0.0033
0.4752727272727273,0.0029
0.4853636363636364,0.0025
0.4954545454545455,0.0023
0.5055454545454545,0.0021
0.5156363636363637,0.0026
0.5257272727272727,0.0021
0.5358181818181819,0.0014
0.5459090909090909,0.0017
0.556,0.0012
0.5660909090909091,0.0014
0.5761818181818182,0.001
0.5862727272727273,0.0013
0.5963636363636364,0.0008
0.6064545454545455,0.0007
0.6165454545454546,0.004
0.6266363636363637,0.0043
0.6367272727272728,0.003
0.6468181818181818,0.0033
0.6569090909090909,0.0029
0.667,0.0033
0.6770909090909091,0.0028
0.6871818181818182,0.0024
0.6972727272727273,0.0024
0.7073636363636364,0.0023
0.7174545454545455,0.0025
0.7275454545454546,0.002
0.7376363636363636,0.0023
0.7477272727272728,0.0016
0.7578181818181818,0.0012
0.767909090909091,0.0018
0.778,0.0015
0.7880909090909092,0.001
0.7981818181818182,0.0011
0.8082727272727274,0.0009
0.8183636363636364,0.0007
0.8284545454545454,0.003
0.8385454545454546,0.0034
0.8486363636363636,0.0041
0.8587272727272728,0.0031
0.8688181818181818,0.0037
0.878909090909091,0.0024
0.889,0.0026
0.8990909090909092,0.0023
0.9091818181818182,0.0038
0.9192727272727274,0.0017
0.9293636363636364,0.0026
0.9394545454545455,0.0023
0.9495454545454546,0.0019
0.9596363636363637,0.0014
0.9697272727272728,0.0016
0.9798181818181818,0.0015
0.989909090909091,0.0016
1.0,0.0023
