1e-10	9893
0.4040404041393939	9887
0.8080808081787878	9892
1.2121212122181817	9849
1.6161616162575756	9772
2.0202020202969697	9652
2.4242424243363634	9506
2.828282828375757	9370
3.232323232415151	9181
3.6363636364545453	9044
4.040404040493939	8765
4.444444444533333	8563
4.848484848572727	8285
5.252525252612121	8051
5.656565656651514	7758
6.060606060690908	7405
6.464646464730302	7133
6.8686868687696965	6731
7.272727272809091	6506
7.676767676848484	6040
8.080808080887879	5803
8.484848484927271	5416
8.888888888966665	5092
9.29292929300606	4715
9.696969697045454	4452
10.101010101084848	3996
10.505050505124242	3754
10.909090909163636	3465
11.313131313203028	3218
11.717171717242422	2853
12.121212121281816	2554
12.52525252532121	2364
12.929292929360605	2178
13.333333333399999	1955
13.737373737439393	1788
14.141414141478787	1629
14.545454545518181	1545
14.949494949557574	1497
15.353535353596968	1456
15.757575757636362	1327
16.161616161675756	1402
16.565656565715148	1365
16.96969696975454	1421
17.373737373793936	1471
17.77777777783333	1549
18.181818181872725	1669
18.585858585912117	1821
18.989898989951513	2009
19.393939393990905	2194
19.797979798030298	2447
20.202020202069694	2728
20.606060606109086	2983
21.01010101014848	3226
21.414141414187874	3580
21.81818181822727	3860
22.222222222266662	4183
22.626262626306055	4498
23.03030303034545	4813
23.434343434384843	5191
23.83838383842424	5504
24.24242424246363	5906
24.646464646503027	6230
25.05050505054242	6534
25.454545454581815	6953
25.858585858621208	7177
26.2626262626606	7485
26.666666666699996	7834
27.070707070739388	8122
27.474747474778784	8438
27.878787878818176	8574
28.282828282857572	8809
28.686868686896965	9073
29.09090909093636	9296
29.494949494975753	9418
29.898989899015145	9557
30.30303030305454	9699
30.707070707093933	9789
31.11111111113333	9853
31.51515151517272	9900
31.919191919212118	9891
32.32323232325152	9869
32.72727272729091	9809
33.1313131313303	9741
33.535353535369694	9680
33.939393939409086	9556
34.343434343448486	9411
34.74747474748788	9181
35.15151515152727	8974
35.55555555556666	8782
35.959595959606055	8528
36.363636363645455	8331
36.76767676768485	8027
37.17171717172424	7754
37.57575757576363	7284
37.97979797980303	7140
38.38383838384242	6807
38.787878787881816	6372
39.19191919192121	6060
39.5959595959606	5761
40.0	5367
