1e-10	9893
0.4040404041393939	9899
0.8080808081787878	9901
1.2121212122181817	9886
1.6161616162575756	9901
2.0202020202969697	9874
2.4242424243363634	9830
2.828282828375757	9862
3.232323232415151	9806
3.6363636364545453	9784
4.040404040493939	9745
4.444444444533333	9725
4.848484848572727	9719
5.252525252612121	9736
5.656565656651514	9641
6.060606060690908	9584
6.464646464730302	9534
6.8686868687696965	9498
7.272727272809091	9469
7.676767676848484	9474
8.080808080887879	9337
8.484848484927271	9260
8.888888888966665	9288
9.29292929300606	9201
9.696969697045454	9127
10.101010101084848	9039
10.505050505124242	8988
10.909090909163636	8891
11.313131313203028	8880
11.717171717242422	8824
12.121212121281816	8679
12.52525252532121	8664
12.929292929360605	8568
13.333333333399999	8467
13.737373737439393	8384
14.141414141478787	8273
14.545454545518181	8246
14.949494949557574	8137
15.353535353596968	8022
15.757575757636362	7952
16.161616161675756	7861
16.565656565715148	7852
16.96969696975454	7747
17.373737373793936	7622
17.77777777783333	7472
18.181818181872725	7469
18.585858585912117	7329
18.989898989951513	7289
19.393939393990905	7211
19.797979798030298	7096
20.202020202069694	6932
20.606060606109086	6855
21.01010101014848	6845
21.414141414187874	6803
21.81818181822727	6643
22.222222222266662	6606
22.626262626306055	6469
23.03030303034545	6391
23.434343434384843	6298
23.83838383842424	6233
24.24242424246363	6183
24.646464646503027	6104
25.05050505054242	6056
25.454545454581815	5919
25.858585858621208	5907
26.2626262626606	5834
26.666666666699996	5748
27.070707070739388	5741
27.474747474778784	5680
27.878787878818176	5614
28.282828282857572	5519
28.686868686896965	5457
29.09090909093636	5302
29.494949494975753	5404
29.898989899015145	5275
30.30303030305454	5244
30.707070707093933	5201
31.11111111113333	5195
31.51515151517272	5200
31.919191919212118	5047
32.32323232325152	4995
32.72727272729091	5030
33.1313131313303	5075
33.535353535369694	4989
33.939393939409086	5002
34.343434343448486	5016
34.74747474748788	4954
35.15151515152727	4897
35.55555555556666	4893
35.959595959606055	4993
36.363636363645455	4857
36.76767676768485	4935
37.17171717172424	4926
37.57575757576363	4918
37.97979797980303	4883
38.38383838384242	4938
38.787878787881816	5019
39.19191919192121	5053
39.5959595959606	4914
40.0	4949
