1e-10	9897
0.4040404041393939	9895
0.8080808081787878	9891
1.2121212122181817	9896
1.6161616162575756	9840
2.0202020202969697	9787
2.4242424243363634	9738
2.828282828375757	9640
3.232323232415151	9582
3.6363636364545453	9501
4.040404040493939	9389
4.444444444533333	9292
4.848484848572727	9115
5.252525252612121	9042
5.656565656651514	8870
6.060606060690908	8753
6.464646464730302	8524
6.8686868687696965	8419
7.272727272809091	8213
7.676767676848484	7958
8.080808080887879	7852
8.484848484927271	7685
8.888888888966665	7454
9.29292929300606	7228
9.696969697045454	7060
10.101010101084848	6871
10.505050505124242	6672
10.909090909163636	6416
11.313131313203028	6083
11.717171717242422	5889
12.121212121281816	5760
12.52525252532121	5462
12.929292929360605	5175
13.333333333399999	5095
13.737373737439393	4854
14.141414141478787	4783
14.545454545518181	4369
14.949494949557574	4395
15.353535353596968	4092
15.757575757636362	3900
16.161616161675756	3737
16.565656565715148	3568
16.96969696975454	3413
17.373737373793936	3289
17.77777777783333	3134
18.181818181872725	2974
18.585858585912117	2918
18.989898989951513	2757
19.393939393990905	2571
19.797979798030298	2474
20.202020202069694	2365
20.606060606109086	2496
21.01010101014848	2289
21.414141414187874	2263
21.81818181822727	2210
22.222222222266662	2206
22.626262626306055	2191
23.03030303034545	2257
23.434343434384843	2200
23.83838383842424	2244
24.24242424246363	2245
24.646464646503027	2379
25.05050505054242	2332
25.454545454581815	2514
25.858585858621208	2637
26.2626262626606	2700
26.666666666699996	2826
27.070707070739388	2884
27.474747474778784	3010
27.878787878818176	3254
28.282828282857572	3358
28.686868686896965	3498
29.09090909093636	3620
29.494949494975753	3769
29.898989899015145	3891
30.30303030305454	4078
30.707070707093933	4296
31.11111111113333	4636
31.51515151517272	4757
31.919191919212118	5021
32.32323232325152	5167
32.72727272729091	5458
33.1313131313303	5572
33.535353535369694	5892
33.939393939409086	5989
34.343434343448486	6254
34.74747474748788	6454
35.15151515152727	6735
35.55555555556666	6893
35.959595959606055	7132
36.363636363645455	7334
36.76767676768485	7563
37.17171717172424	7710
37.57575757576363	8011
37.97979797980303	8105
38.38383838384242	8306
38.787878787881816	8422
39.19191919192121	8576
39.5959595959606	8798
40.0	8942
